Vinyl Junkie & Sanxion Featuring Bushman Talk Too Much (140 Mix)	G major (9B)	121
Wasp vs. Steriliser Bug Thing	D major (10B)	98
The War On Drugs Up All Night	D major (10B)	127
N-Tropic Impact (Ad Mix)	E minor (9A)	97
The War On Drugs Pain	G minor (6A)	116
Noise Darkling Baby	C major (8B)	147
The War On Drugs Holding On	F# major (2B)	150
Four Carry Nuts Professor Hastig	B minor (10A)	145
The War On Drugs Strangest Thing	E major (12B)	75
The War On Drugs Knocked Down	C major (8B)	120
Snug Big Block	B minor (10A)	144
Rastaliens Bodyspeaker	F# minor (11A)	140
The War On Drugs Nothing To Find	C major (8B)	158
Rastaliens Weird Condios	F# minor (11A)	143
The War On Drugs Thinking Of A Place	B major (1B)	103
Rastaliens Grumble	G major (9B)	143
The War On Drugs In Chains	B major (1B)	138
Rastaliens Fitz Fatz	G# minor (1A)	143
The War On Drugs Clean Living	C# major (3B)	87
Rastaliens Mission Not Possible	C major (8B)	140
The War On Drugs You Don't Have To Go	E major (12B)	134
Rastaliens Twister	G major (9B)	142
Eat Static Second Sight	C# major (3B)	139
Rastaliens Fat Flip	G major (9B)	140
Viper Moodadjuster	F# minor (11A)	106
Rastaliens Mr. Sandman	C# minor (12A)	143
Dope Uncut (Badangmix)	D major (10B)	120
Manu Chao Clandestino	F# minor (11A)	85
Wasp vs. Steriliser Bug Thing	D major (10B)	98
Manu Chao Desaparecido	A minor (8A)	192
N-Tropic Impact (Ad Mix)	E minor (9A)	97
Manu Chao Bongo Bong	A minor (8A)	150
Noise Darkling Baby	C major (8B)	147
Four Carry Nuts Professor Hastig	B minor (10A)	145
Manu Chao Je Ne T'Aime Plus	A minor (8A)	150
Snug Big Block	B minor (10A)	144
Manu Chao Mentira...	F minor (4A)	76
Rastaliens Bodyspeaker	F# minor (11A)	140
Manu Chao Lagrimas De Oro	A major (11B)	96
Rastaliens Weird Condios	F# minor (11A)	143
Manu Chao Mama Call	F# minor (11A)	82
Rastaliens Grumble	G major (9B)	143
Manu Chao Luna Y Sol	A minor (8A)	122
Manu Chao Malegria	A minor (8A)	122
Rastaliens Fat Flip	G major (9B)	140
Manu Chao La Vie À 2	F minor (4A)	158
Rastaliens Mr. Sandman	C# minor (12A)	143
Manu Chao Minha Galera	E major (12B)	130
Manu Chao Clandestino	F# minor (11A)	85
Manu Chao La Despedida	B minor (10A)	164
Manu Chao Desaparecido	A minor (8A)	192
Manu Chao El Viento	E major (12B)	129
Manu Chao Bongo Bong	A minor (8A)	150
Manu Chao Por El Suelo	A# minor (3A)	79
Manu Chao Je Ne T'Aime Plus	A minor (8A)	150
Manu Chao Welcome To Tijuana	D minor (7A)	142
Manu Chao Mentira...	F minor (4A)	76
Bluetech Mezzamorphic	C# major (3B)	120
Manu Chao Mama Call	F# minor (11A)	82
Bluetech Desperate Ends	B minor (10A)	152
Manu Chao Luna Y Sol	A minor (8A)	122
Bluetech Cliffdiving	F minor (4A)	79
Manu Chao Por El Suelo	A# minor (3A)	79
Bluetech Lusitania	E minor (9A)	176
Manu Chao Welcome To Tijuana	D minor (7A)	142
Bluetech Nightvale	D major (10B)	160
Manu Chao Dia Luna... Dia Pena	E minor (9A)	122
Bluetech Ambergris	G major (9B)	112
Manu Chao Malegria	A minor (8A)	122
Bluetech Darwinia	D major (10B)	152
Manu Chao La Vie À 2	F minor (4A)	158
Bluetech Embassytown	F minor (4A)	160
Manu Chao Minha Galera	E major (12B)	130
Bluetech Hyperion	D major (10B)	160
Manu Chao La Despedida	B minor (10A)	164
Bluetech Gethen	A major (11B)	80
Manu Chao El Viento	E major (12B)	129
Bluetech Caladan	A minor (8A)	178
Manu Chao Lagrimas De Oro	A major (11B)	96
Bluetech Submerge	F# major (2B)	120
Bluetech Leaving Babylon	F# minor (11A)	152
Bluetech Underwater Cities	G major (9B)	120
Bluetech Prophetic Sines	F minor (4A)	176
Bluetech Lights From Mariana	F minor (4A)	120
Bluetech 7th Phase Dub	G minor (6A)	152
The Zombies A Rose For Emily	D major (10B)	141
Bluetech Burning Waters	D major (10B)	168
The Zombies Maybe After He's Gone	D major (10B)	121
Bluetech Mezzamorphic	C# major (3B)	120
Bluetech Desperate Ends	B minor (10A)	152
Bluetech Cliffdiving	F minor (4A)	79
The Zombies Beechwood Park	Eb major (5B)	148
Bluetech Darwinia	D major (10B)	152
Bluetech Embassytown	F minor (4A)	160
The Zombies Brief Candles	F# minor (11A)	135
Bluetech Hyperion	D major (10B)	160
The Zombies Hung Up On A Dream	C major (8B)	101
Bluetech Gethen	A major (11B)	80
Bluetech Underwater Cities	G major (9B)	120
Bluetech Lights From Mariana	F minor (4A)	120
Bluetech Emerald Prisms	Ab major (4B)	120
Bluetech Lights From Mariana (Pleasure Corporation Remix)	D major (10B)	131
Bluetech Surface Radiance	C minor (5A)	180
The Zombies Butcher's Tale (Western Front 1914)	A minor (8A)	114
The Zombies Care Of Cell 44	G major (9B)	130
The Zombies Friends Of Mine	C major (8B)	126
The Zombies A Rose For Emily	D major (10B)	141
The Zombies Time Of The Season	E minor (9A)	118
The Zombies Maybe After He's Gone	D major (10B)	121
Aries, Gold Dubs & Jinx ft Eva Lazarus Fall In Love	A minor (8A)	92
Aries, Gold Dubs, Bevan & Andy Sim ft Lion Art Chem Trails	A minor (8A)	135
The Zombies Beechwood Park	Eb major (5B)	148
The Zombies Brief Candles	F# minor (11A)	135
Wickedsquad Domo-Kun-Bogle	E minor (9A)	76
The Zombies Butcher's Tale (Western Front 1914)	A minor (8A)	114
Mac DeMarco Goodbye Weekend	G# minor (1A)	145
The Zombies Friends Of Mine	C major (8B)	126
Mac DeMarco Let My Baby Stay	F minor (4A)	132
The Zombies Time Of The Season	E minor (9A)	118
Mac DeMarco Passing Out Pieces	F major (7B)	81
Aries, Gold Dubs & Jinx ft Eva Lazarus Fall In Love	A minor (8A)	92
Mac DeMarco Treat Her Better	F minor (4A)	160
Aries, Gold Dubs, Bevan & Andy Sim ft Lion Art Chem Trails	A minor (8A)	135
Wickedsquad Domo-Kun-Bogle	E minor (9A)	76
Mac DeMarco Chamber Of Reflection	A minor (8A)	131
Mac DeMarco Salad Days	C# major (3B)	179
Mac DeMarco Go Easy	A minor (8A)	78
Mac DeMarco Jonny's Odyssey	G# minor (1A)	150
Mac DeMarco Blue Boy	G# minor (1A)	150
Mac DeMarco Mac's Outro	G# minor (1A)	150
Mac DeMarco Brother	E major (12B)	77
Mac DeMarco Let Her Go	B major (1B)	126
Sonic Boom Just Imagine	C major (8B)	147
Mac DeMarco Goodbye Weekend	G# minor (1A)	145
Sonic Boom Just A Little Piece Of Me	C major (8B)	72
Mac DeMarco Let My Baby Stay	F minor (4A)	132
Sonic Boom Things Like This (A Little Bit Deeper)	D minor (7A)	98
Mac DeMarco Passing Out Pieces	F major (7B)	81
Sonic Boom Spinning Coins And Wishing On Clovers	A minor (8A)	93
Mac DeMarco Treat Her Better	F minor (4A)	160
Sonic Boom My Echo, My Shadow And Me	D major (10B)	134
Sonic Boom Things Like This (A Little Bit Deeper)	D minor (7A)	98
Santana Take Me With You	A minor (8A)	118
Sonic Boom Spinning Coins And Wishing On Clovers	A minor (8A)	93
Santana Let Me	D minor (7A)	96
Sonic Boom My Echo, My Shadow And Me	D major (10B)	134
Santana Gitano	A minor (8A)	118
Sonic Boom Tawkin Tekno	D major (10B)	140
Sonic Boom I Can See Light Bend	F major (7B)	77
Sonic Boom I Feel A Change Coming On	F major (7B)	128
Santana Dance Sister Dance (Baila Mi Hermana)	F minor (4A)	142
Santana Take Me With You	A minor (8A)	118
Santana Tell Me Are You Tired	Ab major (4B)	116
Simon & Garfunkel The Sounds Of Silence	F# major (2B)	108
Santana Europa (Earth's Cry Heaven's Smile)	C minor (5A)	75
Simon & Garfunkel Leaves That Are Green	E major (12B)	106
Santana Let It Shine	D major (10B)	107
Simon & Garfunkel Blessed	G major (9B)	203
Simon & Garfunkel The Sounds Of Silence	F# major (2B)	108
Simon & Garfunkel Kathy's Song	F# major (2B)	102
Simon & Garfunkel Leaves That Are Green	E major (12B)	106
Simon & Garfunkel Somewhere They Can't Find Me	B minor (10A)	81
Simon & Garfunkel Blessed	G major (9B)	203
Simon & Garfunkel Anji	B minor (10A)	168
Simon & Garfunkel Kathy's Song	F# major (2B)	102
Simon & Garfunkel Homeward Bound	Eb major (5B)	93
Simon & Garfunkel Somewhere They Can't Find Me	B minor (10A)	81
Simon & Garfunkel Richard Cory	B major (1B)	81
Simon & Garfunkel Anji	B minor (10A)	168
Chinese Man Bunni Groove	F# minor (11A)	125
Chinese Man You Suck Me	B minor (10A)	168
Santana El Nicoya	A# minor (3A)	146
Santana Mother's Daughter	Bb major (6B)	139
Santana Samba Pa Ti	A minor (8A)	92
Bob Dylan Like A Rolling Stone	C major (8B)	95
Santana Hope You're Feeling Better	D major (10B)	94
Bob Dylan Blowin' In The Wind	D major (10B)	175
Santana El Nicoya	A# minor (3A)	146
Bob Dylan The Times They Are A-Changin'	G major (9B)	172
Bob Dylan Like A Rolling Stone	C major (8B)	95
Bob Dylan Subterranean Homesick Blues	E minor (9A)	174
Bob Dylan Blowin' In The Wind	D major (10B)	175
Bob Dylan Positively 4th Street	F# major (2B)	109
Bob Dylan The Times They Are A-Changin'	G major (9B)	172
Bob Dylan Rainy Day Woman # 12 & 35	F major (7B)	95
Bob Dylan Subterranean Homesick Blues	E minor (9A)	174
Bob Dylan All Along The Watchtower	C# minor (12A)	129
Bob Dylan Positively 4th Street	F# major (2B)	109
Bob Dylan If Not For You	A major (11B)	139
Bob Dylan Hurricane (Part 1)	C major (8B)	136
Bob Dylan Rainy Day Woman # 12 & 35	F major (7B)	95
Bob Dylan All Along The Watchtower	C# minor (12A)	129
Bob Dylan Knockin' On Heaven's Door	G major (9B)	140
Bob Dylan Make You Feel My Love	C# major (3B)	143
Bob Dylan If Not For You	A major (11B)	139
Bob Dylan Hurricane (Part 1)	C major (8B)	136
Bob Dylan I Want You	F major (7B)	100
Bob Dylan Knockin' On Heaven's Door	G major (9B)	140
Bob Dylan Lay Lady Lay	B minor (10A)	156
Bob Dylan Make You Feel My Love	C# major (3B)	143
Bob Dylan Tangled Up In Blue	A major (11B)	101
Bob Dylan I Want You	F major (7B)	100
Bob Dylan You Ain't Goin Nowhere	G major (9B)	116
Bob Dylan Lay Lady Lay	B minor (10A)	156
Bob Dylan Wigwam	C major (8B)	138
Bob Dylan Tangled Up In Blue	A major (11B)	101
Bob Dylan You Ain't Goin Nowhere	G major (9B)	116
Bob Dylan Wigwam	C major (8B)	138
Man With No Name Moment Of Truth	G major (9B)	140
Man With No Name Evolution	D major (10B)	134
Man With No Name Moment Of Truth	G major (9B)	140
Man With No Name Floor-Essence (Dayglo Mix)	C major (8B)	134
Man With No Name Dawn Chorus	C# major (3B)	135
Man With No Name Sugar Rush (Refined Mix)	A minor (8A)	140
Man With No Name Floor-Essence (Dayglo Mix)	C major (8B)	134
Man With No Name Cosmic Echoes	A# minor (3A)	136
Man With No Name Sugar Rush (Refined Mix)	A minor (8A)	140
Tribe Of Issachar Tribal Natty (Aphrodite Remix)	G# minor (1A)	99
Man With No Name Cosmic Echoes	A# minor (3A)	136
Tribe Of Issachar Tribal Natty (Aphrodite Dub Mix)	A# minor (3A)	120
Tribe Of Issachar Tribal Natty (Aphrodite Remix)	G# minor (1A)	99
Blackstar Champion DJ (2005 Ebony Dubsters Remix)	E major (12B)	83
Tribe Of Issachar Tribal Natty (Aphrodite Dub Mix)	A# minor (3A)	120
Blackstar Champion DJ (3rd Eye Mix)	E major (12B)	83
Blackstar Champion DJ (2005 Ebony Dubsters Remix)	E major (12B)	83
Tribe Of Issachar Wardance (Serial Killaz Remix)	D major (10B)	130
Blackstar Champion DJ (3rd Eye Mix)	E major (12B)	83
Tribe Of Issachar Wardance (Serial Killaz Vip Mix)	G major (9B)	97
Tribe Of Issachar Wardance (Serial Killaz Remix)	D major (10B)	130
Rebel MC & Serial Killaz Promised Land	A# minor (3A)	139
Tribe Of Issachar Wardance (Serial Killaz Vip Mix)	G major (9B)	97
Rebel MC & Serial Killaz Promised Land VIP	A# minor (3A)	139
Rebel MC & Serial Killaz Promised Land	A# minor (3A)	139
Rebel MC & Serial Killaz Promised Land VIP	A# minor (3A)	139
Bob Marley And The Wailers Lively Up Yourself	G major (9B)	129
Bob Marley And The Wailers Lively Up Yourself	G major (9B)	129
Bob Marley And The Wailers Stop That Train	G major (9B)	148
Bob Marley And The Wailers Stop That Train	G major (9B)	148
Bob Marley And The Wailers Concrete Jungle	D major (10B)	96
Bob Marley And The Wailers Concrete Jungle	D major (10B)	96
Bob Marley And The Wailers Get Up, Stand Up	Bb major (6B)	78
Santana Travellin' Blues	C minor (5A)	86
Cut & Run Outta Space (DnB Mix)	F minor (4A)	120
Santana Fried Neckbones And Some Home Fries	Bb major (6B)	118
Santana Jingo	G major (9B)	127
Kai Tracid Your Own Reality (Energy Mix)	G major (9B)	140
Santana Soul Sacrifice	G major (9B)	136
Kai Tracid Your Own Reality (Single Mix)	B minor (10A)	138
Santana With A Liitle Help From My Friends	E major (12B)	161
Kai Tracid Your Own Reality (Tracid Mix)	B minor (10A)	136
Santana Persuasion	F# major (2B)	131
Kai Tracid Your Own Reality (Vocal Mix)	B minor (10A)	138
Santana Latin Tropical	D major (10B)	109
Visionary Featuring King Dub Rock Sound	G major (9B)	106
Santana Acapulco Sunrise	F major (7B)	140
Vendetta & Barber & Bad Kid More Gun	Ab major (4B)	137
Kai Tracid Your Own Reality (Tracid Mix)	B minor (10A)	136
Kai Tracid Your Own Reality (Vocal Mix)	B minor (10A)	138
Vendetta & Barber & Bad Kid Soundboy Dead	C# major (3B)	125
Visionary Featuring King Dub Rock Sound	G major (9B)	106
Vendetta & Barber & Bad Kid Try To Conquer I	F# major (2B)	95
Visionary Featuring King Thousand Miles	G major (9B)	106
Visionary Feat. Peter Ranking Tempest	A# minor (3A)	94
Vendetta & Barber & Bad Kid Bad Chill	E minor (9A)	114
Vendetta & Barber & Bad Kid More Gun	Ab major (4B)	137
Vendetta & Barber & Bad Kid Fit	C# major (3B)	168
Vendetta & Barber & Bad Kid Soundboy Dead	C# major (3B)	125
Vendetta & Barber & Bad Kid I'm The Devil	C# minor (12A)	87
Vendetta & Barber & Bad Kid Try To Conquer I	F# major (2B)	95
The James Taylor Quartet Believe	Ab major (4B)	100
Vendetta & Barber & Bad Kid Fit	C# major (3B)	168
The James Taylor Quartet Leads Me Back To You	C major (8B)	143
Vendetta & Barber & Bad Kid I'm The Devil	C# minor (12A)	87
The James Taylor Quartet Decoding The Pyramids	C# major (3B)	141
The James Taylor Quartet Believe	Ab major (4B)	100
The James Taylor Quartet Send Me	A major (11B)	189
The James Taylor Quartet Leads Me Back To You	C major (8B)	143
The James Taylor Quartet Decoding The Pyramids	C# major (3B)	141
The James Taylor Quartet Living	A major (11B)	119
The James Taylor Quartet Chasing Dragons	A minor (8A)	152
The James Taylor Quartet Outta Sight	G major (9B)	80
The James Taylor Quartet Can't Buy Joy	C major (8B)	178
The James Taylor Quartet Change Your Mind	E major (12B)	117
The James Taylor Quartet First Time	C# major (3B)	117
The James Taylor Quartet Starship	D minor (7A)	123
The James Taylor Quartet Outta Sight	G major (9B)	80
Nirvana Lithium	G major (9B)	123
Nirvana In Bloom	A# minor (3A)	157
Nirvana Polly	D minor (7A)	121
Nirvana Come As You Are	E minor (9A)	120
Nirvana Territorial Pissings	D major (10B)	183
Nirvana Breed	E major (12B)	158
Nirvana Drain You	B minor (10A)	133
Nirvana Lithium	G major (9B)	123
Nirvana Lounge Act	B minor (10A)	152
Nirvana Polly	D minor (7A)	121
Nirvana Stay Away	B minor (10A)	165
Nirvana Territorial Pissings	D major (10B)	183
Nirvana On A Plain	D major (10B)	133
Conscious Sounds Hard Road	A# minor (3A)	127
Conscious Sounds Devils Payroll	C major (8B)	78
Conscious Sounds Mankind Gone Crazy	G major (9B)	93
Conscious Sounds In Ya Area	Bb major (6B)	143
Conscious Sounds Worries	Bb major (6B)	90
Conscious Sounds Dub Next Door	G major (9B)	169
Conscious Sounds Run Down Money	E minor (9A)	79
Conscious Sounds Hard Road	A# minor (3A)	127
Conscious Sounds Mankind Gone Crazy	G major (9B)	93
Conscious Sounds In The Line	Bb major (6B)	90
Conscious Sounds Worries	Bb major (6B)	90
Conscious Sounds Energy Dub	B major (1B)	168
Conscious Sounds Run Down Money	E minor (9A)	79
Conscious Sounds Danger Dub	C# major (3B)	180
Conscious Sounds In The Line	Bb major (6B)	90
Shy FX & T Power Feelings	E minor (9A)	178
Conscious Sounds Energy Dub	B major (1B)	168
Conscious Sounds Danger Dub	C# major (3B)	180
Shy FX & T Power Feelings	E minor (9A)	178
Shy FX & T Power Everyday	Eb major (5B)	89
Shy FX & T Power Feelings (Instrumental)	F major (7B)	126
Shy FX & T Power Everyday	Eb major (5B)	89
Benny Page Turn Down The Lights	A minor (8A)	175
Dope Ammo vs Soundclash Roots + Future	A# minor (3A)	89
Visionary Featuring Peter Ranking Soundboy Burial	G major (9B)	170
Dope Ammo Dub Criminal	F# major (2B)	175
Visionary Gimme Your Love	A# minor (3A)	88
Gang Related Rukus	A# minor (3A)	132
Visionary Jungle Rock	C# major (3B)	175
Gang Related Vibration	A# minor (3A)	132
Gang Related Vibration	A# minor (3A)	132
Gaudi With Adrian Sherwood Dub’s Nine Lives	B major (1B)	105
Gaudi With Adrian Sherwood Dub’s Nine Lives	B major (1B)	105
Gaudi With Dennis Bovell Cross To Theremin	A# minor (3A)	175
Gaudi With Dennis Bovell Cross To Theremin	A# minor (3A)	175
Gaudi With The Scientist Smokin Dub	C# minor (12A)	110
Gaudi With The Scientist Smokin Dub	C# minor (12A)	110
Gaudi With Prince Fatty Theremin Dub Mafia	C# minor (12A)	110
Gaudi With Prince Fatty Theremin Dub Mafia	C# minor (12A)	110
Gaudi With Mad Professor Kumo Dub	C# minor (12A)	110
Gaudi With Mad Professor Kumo Dub	C# minor (12A)	110
Gaudi With Dennis Bovell Heying Dub	F minor (4A)	155
Gaudi With Dennis Bovell Heying Dub	F minor (4A)	155
Jera Precious	D major (10B)	180
Dijeyow Good Sensi	G major (9B)	175
Dijeyow Good Sensi	G major (9B)	175
Dijeyow Pumpking	C major (8B)	85
Dijeyow Pumpking	C major (8B)	85
Isaac Maya feat. Wayne Smith Sleng Teng	B major (1B)	174
Isaac Maya feat. Wayne Smith Sleng Teng	B major (1B)	174
Mooncat & Dijeyow Glock - War Gun War	C# minor (12A)	135
Isaac Maya, Daddy Freddy Move Ur Body	F# major (2B)	176
DJ Panik Feat Dijeyow Gangster	F# major (2B)	108
DJ Panik Feat Dijeyow Gangster	F# major (2B)	108
Kitachi Meet Iration Steppas Scratch (Kitachi In Dubwise)	C# minor (12A)	110
Kitachi Meet Iration Steppas Scratch (Kitachi In Dubwise)	A major (11B)	120
Kitachi Meet Iration Steppas Scratch (Fling Foot Mix)	D# minor (2A)	94
Kitachi Meet Iration Steppas Scratch (Fling Foot Mix)	D# minor (2A)	94
Kitachi Meet Iration Steppas Scratch (Raw Stretch Foot Mix)	A minor (8A)	147
Kitachi Meet Iration Steppas Scratch (Raw Stretch Foot Mix)	A minor (8A)	147
Sweet Smoke Silly Sally	D major (10B)	125
Sweet Smoke Silly Sally	D major (10B)	125
Sweet Smoke Baby Night	C# minor (12A)	107
Sweet Smoke Baby Night	C# minor (12A)	107
The Doors The Changeling	G# minor (1A)	118
The Doors The Changeling	G# minor (1A)	118
The Doors Love Her Madly	E minor (9A)	147
The Doors Love Her Madly	E minor (9A)	147
The Doors Been Down So Long	E major (12B)	123
The Doors Been Down So Long	E major (12B)	123
The Doors Cars Hiss By My Window	E major (12B)	72
The Doors Cars Hiss By My Window	E major (12B)	72
The Doors L.A. Woman	D major (10B)	171
The Doors L.A. Woman	D major (10B)	171
The Doors L'America	F# major (2B)	132
The Doors L'America	F# major (2B)	132
The Doors Hyacinth House	G major (9B)	172
The Doors Hyacinth House	G major (9B)	172
The Doors Crawling King Snake	A major (11B)	80
The Doors Crawling King Snake	A major (11B)	80
The Doors The WASP (Texas Radio And The Big Beat)	A major (11B)	119
The Doors The WASP (Texas Radio And The Big Beat)	A major (11B)	119
The Doors Riders On The Storm	B minor (10A)	104
The Doors Riders On The Storm	B minor (10A)	104
The Doors Break On Through (To The Other Side)	A major (11B)	90
The Doors Break On Through (To The Other Side)	A major (11B)	90
The Doors Soul Kitchen	A major (11B)	116
The Doors Soul Kitchen	A major (11B)	116
The Doors The Crystal Ship	Bb major (6B)	179
The Doors The Crystal Ship	Bb major (6B)	179
The Doors Twentieth Century Fox	A major (11B)	114
The Doors Twentieth Century Fox	A major (11B)	114
The Doors Take It As It Comes	E minor (9A)	149
The Doors Take It As It Comes	E minor (9A)	149
The Doors The End	C major (8B)	106
The Doors The End	C major (8B)	106
The Jimi Hendrix Experience Fire	A major (11B)	153
The Jimi Hendrix Experience Fire	A major (11B)	153
The Jimi Hendrix Experience The Wind Cries Mary	F major (7B)	80
The Jimi Hendrix Experience The Wind Cries Mary	F major (7B)	80
The Jimi Hendrix Experience Can You See Me	F# minor (11A)	134
The Jimi Hendrix Experience Can You See Me	F# minor (11A)	134
The Jimi Hendrix Experience Hey Joe	A major (11B)	169
The Jimi Hendrix Experience Hey Joe	A major (11B)	169
The Jimi Hendrix Experience All Along The Watchtower	Ab major (4B)	113
The Jimi Hendrix Experience All Along The Watchtower	Ab major (4B)	113
The Jimi Hendrix Experience Stone Free	D major (10B)	133
The Jimi Hendrix Experience Stone Free	D major (10B)	133
The Jimi Hendrix Experience Crosstown Traffic	C minor (5A)	113
The Jimi Hendrix Experience Crosstown Traffic	C minor (5A)	113
The Jimi Hendrix Experience Manic Depression	C# major (3B)	150
The Jimi Hendrix Experience Manic Depression	C# major (3B)	150
The Jimi Hendrix Experience Remember	C# major (3B)	99
The Jimi Hendrix Experience Remember	C# major (3B)	99
The Jimi Hendrix Experience Red House	F minor (4A)	54
The Jimi Hendrix Experience Red House	F minor (4A)	54
St Germain Thank U Mum (4 Everything You Did)	F# minor (11A)	121
St Germain Street Scene (4 Shazz) (Jazz-Hop Remix)	G# minor (1A)	88
St Germain Street Scene (4 Shazz) (Jazz-Hop Remix)	G# minor (1A)	88
St Germain Easy To Remember	A# minor (3A)	122
St Germain Easy To Remember	A# minor (3A)	122
St Germain Sentimental Mood	C# major (3B)	122
St Germain Sentimental Mood	C# major (3B)	122
St Germain What’s New?	C major (8B)	124
St Germain What’s New?	C major (8B)	124
St Germain Dub Experience II	G# minor (1A)	129
St Germain Dub Experience II	G# minor (1A)	129
St Germain Forget It	G major (9B)	192
St Germain Forget It	G major (9B)	192
CJ Bolland The Prophet (Jericho Mania)	E minor (9A)	152
CJ Bolland The Prophet (Jericho Mania)	E minor (9A)	152
CJ Bolland The Prophet (Original Mix)	F major (7B)	126
CJ Bolland The Prophet (Original Mix)	F major (7B)	126
CJ Bolland The Prophet (Hardknox Mix)	A major (11B)	125
CJ Bolland The Prophet (Hardknox Mix)	A major (11B)	125
Tame Impala Let It Happen	C# minor (12A)	125
Tame Impala Let It Happen	C# minor (12A)	125
Tame Impala Nangs	C major (8B)	168
Tame Impala Nangs	C major (8B)	168
Tame Impala The Moment	G major (9B)	119
Tame Impala The Moment	G major (9B)	119
Tame Impala Yes I'm Changing	C major (8B)	180
Tame Impala Yes I'm Changing	C major (8B)	180
Tame Impala Eventually	A minor (8A)	78
Tame Impala Eventually	A minor (8A)	78
Tame Impala Gossip	B minor (10A)	119
Tame Impala Gossip	B minor (10A)	119
Tame Impala The Less I Know The Better	E major (12B)	117
Tame Impala The Less I Know The Better	E major (12B)	117
Tame Impala Past Life	G minor (6A)	146
Tame Impala Past Life	G minor (6A)	146
Tame Impala Disciples	F major (7B)	127
Tame Impala Cause I'm A Man	A major (11B)	145
Tame Impala Reality In Motion	D major (10B)	115
Tame Impala Cause I'm A Man	A major (11B)	145
Tame Impala Love / Paranoia	F major (7B)	111
Tame Impala Reality In Motion	D major (10B)	115
Tame Impala Love / Paranoia	F major (7B)	111
Tame Impala New Person, Same Old Mistakes	Ab major (4B)	152
Tame Impala Jeremy's Storm	Eb major (5B)	128
Tame Impala Solitude Is Bliss	E minor (9A)	104
Tame Impala Jeremy's Storm	Eb major (5B)	128
Tame Impala Expectation	F major (7B)	140
Tame Impala Expectation	F major (7B)	140
Tame Impala The Bold Arrow Of Time	C major (8B)	123
Tame Impala Runway, Houses, City, Clouds	Eb major (5B)	119
Tame Impala The Bold Arrow Of Time	C major (8B)	123
Tame Impala I Don't Really Mind	F# major (2B)	137
Tame Impala Runway, Houses, City, Clouds	Eb major (5B)	119
The Sneaker Scatterbomb (String Mix)	G major (9B)	118
Tame Impala I Don't Really Mind	F# major (2B)	137
The Sneaker Scatterbomb (String Mix)	G major (9B)	118
The Sneaker Scatterbomb (Trance Mix)	C major (8B)	137
The Sneaker Scatterbomb (Trance Mix)	C major (8B)	137
Manmademan Lunar Lammas	G# minor (1A)	138
Manmademan Lunar Lammas	G# minor (1A)	138
Manmademan CircleMakers	Ab major (4B)	92
Manmademan CircleMakers	Ab major (4B)	92
Manmademan Breathless	D major (10B)	81
Manmademan Bad Seed	A major (11B)	143
Manmademan Breathless	D major (10B)	81
Manmademan 1920	G major (9B)	98
Manmademan Bad Seed	A major (11B)	143
Manmademan Won't Belong	F major (7B)	80
Manmademan 1920	G major (9B)	98
Scott Allen Wicked Ones	A# minor (3A)	174
Manmademan Won't Belong	F major (7B)	80
Scott Allen & Deeper Connection Zion Dub	C# minor (12A)	88
Scott Allen Wicked Ones	A# minor (3A)	174
Scott Allen & Deeper Connection Zion Dub	C# minor (12A)	88
Serial Killaz Mash You Down	A major (11B)	176
Serial Killaz Mash You Down	A major (11B)	176
Serial Killaz Live From Studio 1	C# minor (12A)	176
Serial Killaz Live From Studio 1	C# minor (12A)	176
Nirvana About A Girl	F# minor (11A)	132
Nirvana Jesus Doesn't Want Me For A Sunbeam	Ab major (4B)	114
Nirvana Oh Me	Ab major (4B)	72
Nirvana Plateau	E major (12B)	85
Nirvana Lake Of Fire	C# minor (12A)	145
Nirvana Oh Me	Ab major (4B)	72
Nirvana All Apologies	C# major (3B)	113
Nirvana Lake Of Fire	C# minor (12A)	145
Nirvana Where Did You Sleep Last Night	Eb major (5B)	109
Nirvana All Apologies	C# major (3B)	113
Nirvana Where Did You Sleep Last Night	Eb major (5B)	109
Filteria Dog Days Bliss	Ab major (4B)	144
Filteria Dog Days Bliss	Ab major (4B)	144
Triquetra Voyager	F# major (2B)	99
Triquetra Voyager	F# major (2B)	99
Agneton 1001 Nights	D major (10B)	152
The Congos Can't Come In	C# major (3B)	142
The Congos La La Bam-Bam	F# major (2B)	125
The Congos Sodom & Gomorrow	C major (8B)	126
The Congos Can't Come In	C# major (3B)	142
The Congos The Wrong Thing	A minor (8A)	136
The Congos Sodom & Gomorrow	C major (8B)	126
The Congos Ark Of Covenant	E minor (9A)	82
The Congos The Wrong Thing	A minor (8A)	136
The Congos Ark Of Covenant	E minor (9A)	82
The Congos Solid Foundation	C major (8B)	136
The Congos Solid Foundation	C major (8B)	136
UB40 Tyler	A minor (8A)	133
UB40 I Think It's Going To Rain Today	Bb major (6B)	136
UB40 I Think It's Going To Rain Today	Bb major (6B)	136
UB40 25%	C minor (5A)	132
UB40 25%	C minor (5A)	132
UB40 Food For Thought	G major (9B)	131
UB40 Food For Thought	G major (9B)	131
UB40 Little By Little	G minor (6A)	138
UB40 Little By Little	G minor (6A)	137
UB40 Signing Off	B minor (10A)	95
UB40 Signing Off	B minor (10A)	95
UB40 Madam Medusa	G# minor (1A)	141
UB40 Madam Medusa	G# minor (1A)	141
UB40 Strange Fruit	B minor (10A)	134
